stop_code,stop_name
3252,Park Rise
3247,The Esplanade
3250,Channel View Road
3260,View Road
3160,Kowhai Road
3158,Mairangi Bay Shops
3156,Jutland Street
3154,Sunrise Avenue
3152,Lyons Avenue
3114,Murrays Bay Beach
3116,Kwang Lim Methodist Church
3110,Rothesay Bay Shops
3108,Leithway Road
3106,Browns Bay Road
3101,Masterton Road
3103,Browns Bay School
3105,Beechwood Road
3122,Browns Bay Shops
4214,Massey University
3565,Massey University
4229,Stop D Albany Bus Station
3325,Medallion Drive
4407,Rising Parade
4361,Harrowglen Drive
3043,Carlisle Road/Northcross Shops
3041,Barker Rise
3039,Finchley Road
3073,Woodlands Crescent
3109,Bute Road/Beach Road
4191,Clyde Road
3107,Browns Bay Shops
3120,Beechwood Road
3118,Browns Bay School
3112,Masterton Road
3091,Browns Bay Road
3093,East Coast Bays Fire Station
3095,Rothesay Bay Shops
3097,Kwang Lim Methodist Church
3099,Murrays Bay Beach
3135,Lyons Avenue
3137,Jutland Street
3139,Mairangi Bay Shops
3190,Ramsgate Terrace/Beach Road
4335,Mairangi Bay Park
3192,Amante Crescent
3194,Maxwelton Drive/East Coast Road
3171,Constellation Drive/Apollo Drive
3173,Atlas Place
3175,Vega Place
3353,Stop D Smales Farm
3345,Shea Terrace
3347,Northcote Road
3349,Taharoto Park
3351,St Joseph's Catholic Church
3302,St Joseph's Catholic Church
3304,Rangitira Avenue
3306,Shea Terrace
4225,Stop C Constellation
3200,Vega Place
3198,Atlas Place
3196,Constellation Drive/Apollo Drive
3169,Maxwelton Drive/East Coast Road
3167,Amante Crescent
4288,Mairangi Bay Park
3165,Woolworths Mairangi Bay
4400,East Coast Bays Library
3124,Bute Road/Beach Road
3098,Woodlands Crescent
3090,Woodlands Crescent
3046,Firth Road
3048,Finchley Road
3050,Barker Rise
3052,Carlisle Road/Northcross Shops
4512,Mayfair Village
3184,Rising Parade
3186,Oteha Valley School
3222,Forrest Hill Road/Greville Reserve
3270,Kenmure Avenue
3237,Castor Bay Road
3239,Crown Hill Shops
3241,Gordon Avenue
3253,East Coast Road/Stanley Avenue
3255,Seaview Road
3320,Kitchener Road
3318,Milford School
3314,Shakespeare Road/Alma Road
3312,Shakespeare Road/Carmel College
3310,Brook Street
3362,Stop C Smales Farm
3281,Brook Street
3283,Shakespeare Road/Carmel College
3285,Shakespeare Road/Alma Road
4151,Milford School
4467,Shakespeare Road/Kitchener Road
3280,Seaview Road
3278,Penning Road
3276,Marsh Avenue
3274,Dewsbury Terrace
3272,Castor Bay Road
3268,East Coast Road/Greville Reserve
3201,Forrest Hill Road/Greville Reserve
3282,Milford Shops
3220,East Coast Road/Forrest Hill Road
3218,Pupuke Golf Club
3216,Sunnynook Road
3229,Morton Avenue
3227,Sunnynook Road/Blakeborough Drive
3307,Sycamore Drive
3305,Sunnynook Shopping Centre
3303,Salamanca Road
3301,Juniper Road
3322,Sequoia Place
3324,Erica Road
3326,Sunset Road
3183,Ramp Road
4459,North Shore Police Station
4221,Stop F Constellation
4220,Stop E Constellation
4458,North Shore Police Station
3206,Ramp Road
3299,Sunset Road
3297,Erica Road
3295,Sequoia Place
3328,Juniper Road
3330,Salamanca Road
3332,Sunnynook Shopping Centre
3254,Sunnynook Road/Blakeborough Drive
3246,Morton Avenue
3248,East Coast Road Roundabout
3197,Pupuke Golf Club
3199,Forrest Hill Road
3323,Milford Centre
3374,Dallinghoe Crescent
3372,Dallinghoe Crescent/Stanley Avenue
3376,Stanley Avenue/Nile Road
3378,Nile Road/Alma Road
3690,Waterloo Road
3645,Napoleon Avenue
3998,North Shore Hospital
3404,38 Karaka Street
3367,Puriri Street
4323,Rosmini College
3369,St Joseph's Catholic School
3408,St Joseph's Catholic School
4438,Rosmini College
3406,Puriri Street
3365,25 Karaka Street
3867,Taharoto Road
3869,North Shore Hospital
3642,Napoleon Avenue
4311,Waterloo Road
3341,Nile Road/Alma Road
3339,Stanley Avenue/Nile Road
3335,Dallinghoe Crescent/Stanley Avenue
3337,Dallinghoe Crescent
4343,Masons Road
4427,Fernhill Way
3074,Oteha Valley Road
4272,Glamorgan Drive
4294,Elsfield Place
4276,Emlyn Place
4278,Fitzwilliam Drive/Stredwick Drive
4332,Tallington Crescent
4202,Glenvar Road
4107,Ian Sage Avenue
4327,Kura Place
4189,Clensmore Place
3008,Wairere Road
3007,Watea Road
3066,Torbay Shops
3059,Long Street
3061,Waiake Street
3063,Waiake Beach
3065,Sharon Road
3067,Ridge Road
3071,Mizpah Road
3075,Carlisle Road
3141,Kowhai Road
3231,View Road
3233,St John's Anglican Church
3235,The Esplanade
3243,Park Rise
3258,Red Bluff Road
3311,Aberdeen Road
3313,Kennedy Park
3315,Castor Bay Beach
4181,Beach Road/Rahopara Street
3317,Beach Road/Rahopara Street
3319,Commodore Parry Road
3350,Omana Road
3273,Takapuna Primary School
3410,Stop D Takapuna
3088,Carlisle Road
3086,Waiake Medical Centre
3084,Sharon Road
3082,Waiake Beach
3080,Waiake Street
3078,Long Street
3068,Torbay Shops
3006,Watea Road
3010,Wairere Road
4199,Clensmore Place
4282,Coventry Way
4198,Ian Sage Avenue
4201,Glenvar Road/Stredwick Drive
4457,Allender Drive
4194,Tallington Crescent
4197,Fitzwilliam Drive/Stredwick Drive
4317,Emlyn Place
4195,Elsfield Place
3081,East Coast Road/Glamorgan Drive
4534,Lagonda Rise
4296,Medallion Drive/Kerekin Drive
4011,Vaughans Road
4069,Headsail Drive
4193,Longshore Drive
4117,Long Bay Village
4115,Cavalli Road
4113,Remuremu Street
3003,Glenvar Road
3005,Willis Street
3055,Killarney Avenue
3053,Deep Creek Road/Glamorgan Drive
3025,Bronwyn Place
3030,Danbury Drive
3060,Thelma Crescent
3058,Glamorgan Drive/Weatherly Road
3096,Morice Place
3161,Oteha Valley Road
3580,Albany Expressway/Albany Mega Centre
3764,Bushlands Park Drive
3609,Pinehurst School
4187,Piermark Drive
4185,Volkner Place
3792,Rosedale Park North
3794,Saturn Place
3635,Saturn Place
3633,Rosedale Park North
3738,Volkner Place
3740,Tarndale Grove
3766,Pinehurst School
3607,Bushlands Park Drive
3079,Kate Sheppard Avenue
4133,Morice Place
3049,Glamorgan Drive/Weatherly Road
3051,Glamorgan School
3085,Danbury Drive
3028,Bronwyn Place
3062,Deep Creek Road/Glamorgan Drive
3064,Killarney Avenue
3004,Willis Street
3002,Glenvar Road
3710,Remuremu Street
3712,Cavalli Road
4128,Long Bay Village
4196,Longshore Drive
4036,Headsail Drive
3126,Woolworths Browns Bay
3128,Anzac Road/Beach Road
3132,Oaktree Avenue
3117,Hollyhock Place
3119,Redwing Street
3123,Weetman Drive
3125,Langana Avenue
3127,Greville Road
4244,Hauraki Crescent
3182,Bundoran Way
3187,Pinehill School
4292,McClymonts Road/Kerekin Drive
4341,McClymonts Road/Kerekin Drive
4230,Pinehill School
3181,Bundoran Way
4137,Hauraki Crescent
3146,Oaktree Avenue
3144,Langana Avenue
3140,Weetman Drive
3136,Redwing Street
3134,Hollyhock Place
3115,Oaktree Avenue
3111,Anzac Road/Beach Road
4228,Stop B Albany Bus Station
4065,Stop A Akoranga
1069,Symonds Street Cemetery
7178,Khyber Pass Road/Mountain Road
1086,Symonds Street Cemetery
7130,Pitt Street
7224,Pompallier Terrace
4063,Stop B Akoranga
4200,Stop B Constellation
3210,Altair Place
3191,Galaxy Drive
3193,Kowhai Road
3195,Sunnynook Road
3224,Forrest Hill Road/Blakeborough Drive
3205,Richards Avenue
3207,Forrest Hill Church
3209,Tristram Avenue
3211,Bond Crescent
3213,Forrest Hill School
3215,Westlake Boys High School
3217,Wairau Road
3234,Forrest Hill Road/Nile Road
3236,Westlake Boys High School
3232,Forrest Hill School
3230,Bond Crescent
3228,Havelock Avenue
3226,Richards Avenue
3203,Forrest Hill Road/Blakeborough Drive
3214,Kowhai Road
3212,Galaxy Drive
4099,Altair Place
3042,Deep Creek Reserve
3040,Torbay School
3038,Deep Creek Road/Weatherly Road
3031,Carina Crescent
3029,Intrepid Place
3027,Geoffrey Road/Glamorgan Drive
3159,East Coast Road/Northcross Shops
3157,Sartors Avenue
3155,John Downs Drive
3153,St Clair Place
3151,Spencer Road
3129,Greville Road
3131,Arran Road
3149,Rosedale Road
3147,Rangitoto College
3145,Windsor Park Shops
3143,Maxwelton Drive
3162,Landsberg Way
3164,Windsor Park Shops
4274,Windsor Place
3166,Rangitoto College
3168,Rosedale Road
3150,Arran Road
3148,Greville Road
3170,City Impact Church
3172,St Clair Place
3174,John Downs Drive
3176,Sartors Avenue
3178,922 East Coast Road
3185,Northcross Shops
3032,Geoffrey Road/Glamorgan Drive
3034,Intrepid Place
3036,Carina Crescent
3033,Deep Creek Road/Weatherly Road
3035,Torbay School
3069,Deep Creek Road
4375,Aberley Road
4414,Witton Place
4348,North Shore Memorial Park
4330,Aberley Road
4355,Oakway Drive/Schnapper Rock Road
4353,English Oak Drive
3585,Albany Highway/Schnapper Rock Road
3629,Rothwell Avenue
4081,Upper Harbour Highway
3598,Albany Highway/Schnapper Rock Road
4300,Laurel Oak Drive
4359,Oakway Drive
4328,Kittiwake Drive
4252,Antares Drive
3736,Arrenway Drive
4211,Arrenway Drive/Apollo Drive
4145,Canaveral Drive
4250,Triton Drive
4240,Henry Rose Place
3608,Rosedale Plaza
4324,Bush Road
4242,Airborne Road
3627,Lovell Court
3625,Douglas Alexander Parade
3623,Armstrong Road
3621,Te Kea Place
3722,Bush Road/William Pickering Drive
3615,Bush Road/William Pickering Drive
3778,Beatrice Tinsley Crescent
3780,Te Kea Place
3782,Armstrong Road
3784,Douglas Alexander Parade
3786,Lovell Court
4143,Airborne Road
4367,Bush Road
3702,Rosedale Plaza
4141,Henry Rose Place
4139,Triton Drive
4248,Canaveral Drive
4258,Arrenway Drive/Apollo Drive
4179,Arrenway Drive
4207,Constellation Drive
3113,Vinifera Place
3121,Para Close
3279,115 Fairview Avenue
3327,Kewa Road
3289,Quail Drive
3291,Gills Road
3293,Living Stream Avenue
3309,Dairy Flat Highway
3553,Mitre 10 Albany
3180,Killybegs Drive
4205,Apollo Medical Centre
4209,Orbit Drive
4266,Orbit Drive
4254,Apollo Medical Centre
3179,Killybegs Drive
3386,Wairau Road/Forrest Hill Road
3388,Pak'nSAVE Wairau
3390,Wairau Road/Archers Road
4338,Tristram Avenue
3392,Hillside Road
3394,Woodall Place
3396,View Road
3398,Ellice Road
3400,Glenfield Road/James Street
3860,Sunset Road
3824,Bronzewing Terrace
3822,Rifleman Rise
3820,Westminster Gardens
3657,Barbados Drive/Unsworth Drive
3655,Grenadine Place
3653,Jumento Place
3637,Meadowood Community House
3639,Santiago Crescent
3275,Sunset Road/Meadowood Drive
3673,Meadowood Drive
3798,Santiago Crescent
3796,Meadowood Community House
3812,Jumento Place
3814,Grenadine Place
3816,Barbados Drive/Unsworth Drive
3659,Westminster Gardens
3661,Rifleman Rise
4383,Unsworth Drive/Goldfinch Rise
3663,Albany Highway/Unsworth Drive
3707,Sunset Road
3709,Glenfield Road/James Street
3711,Ellice Road
3713,View Road
3287,Wairau Road/Target Road
3357,Wairau Road/Diana Drive
3359,Tristram Avenue
3361,Pak'nSAVE Wairau
3363,Wairau Road/Forrest Hill Road
4333,Kyle Road/Huntington Reserve
4337,Orwell Road/Kyle Road
3760,Mackay Drive
4304,Blacks Road
3752,Kereru Grove
3750,Emily Lane
3705,Upper Harbour Drive
3699,Westminster Christian School
4334,Sunset Road/Glenfield Road
3826,Tenbless Court
3828,Trias Road
3830,114 Sunset Road
3671,93 Sunset Road
3669,Sunset Road/Trias Road
3667,Caribbean Drive
3665,Girrahween Drive
3862,Westminster Christian School
3591,Dene Court Lane
3593,Kereru Grove
4303,175 Greenhithe Road
4301,Motorway Overbridge
4336,Orwell Road/Te Wharau Drive
3858,Tacitus Place
4446,Rewi Alley Reserve
3856,Atlantis Place
3854,Athena Drive/Trias Road
3689,Totaravale Reserve
3631,Tawavale Crescent
3687,Totaravale Drive/Link Drive
3685,Wairau Park
3683,Target Road
3844,Target Road/Wairau Road
4203,133 Diana Drive
3717,Ashfield Road
3719,Weldene Avenue
3729,Glenfield Presbyterian Church
3731,Colin Wild Place
3733,Chivalry Road/Glenfield Road
3875,461 Glenfield Road
4010,Glenfield Mall
3883,High Road
3885,Oruamo Domain
3930,Roberts Road/Glenfield Road
3928,Seaview Road
3926,Valley View Road
3793,Windy Ridge School
3791,Beaudine Drive
3789,Tamahere Drive
3918,Peach Road
3916,The Orchards Retirement Village
3785,Easton Park Parade
3783,Kaipatiki Park
4101,Sunnyfield Crescent
3887,Roberts Road
3958,Coronation Road/Glenfield Road
3726,Blenheim Street
3896,Archers Road/Beatrice Avenue
3894,McFetridge Park
3670,Sunhaven Avenue
3892,172 Archers Road
3888,Locket Road
3886,Bunnings Warehouse Glenfield
3343,Westlake Girls High School
3737,Poland Road
3739,Locket Road
4275,Sunhaven Avenue
3743,McFetridge Park
3745,Archers Road/Beatrice Avenue
4163,Blenheim Street
3827,Coronation Road/Glenfield Road
3881,Glenfield Mall
3882,Chivalry Road/Glenfield Road
3880,Colin Wild Place
3878,Glenfield Presbyterian Church
3868,Weldene Avenue
3846,Target Road
3848,Wairau Park
3850,Totaravale Drive/Link Drive
3852,Totaravale Reserve
3691,Athena Drive/Trias Road
3693,Rewi Alley Reserve
3695,Tacitus Place
4239,Beach Road
3249,Campbells Bay School
3251,45 Aberdeen Road
3223,Becroft Drive
3240,Stop D Sunnynook
4003,Sunnynook Road/Link Drive
4005,Sunnynook Road/Target Road
3679,Sunnynook Road
3677,51 Target Road
3675,Cheval Drive
3651,Caribbean Drive/Goldfinch Rise
3649,Mandeville Place
3647,Devonshire Road
3643,Exeter Place
3641,Devonshire Reserve
3802,Devonshire Reserve
3804,Exeter Place
3806,Devonshire Road
3808,Mandeville Place
3810,Caribbean Drive/Goldfinch Rise
3834,Sunset Road
3836,Cheval Drive
3838,54 Target Road
3840,Target Road Primary School
3244,Sunnynook Road/Target Road
4108,Sunnynook Road/Link Drive
3238,Stop C Sunnynook
3242,Becroft Drive
3266,Aberdeen Road/East Coast Road
3264,60 Aberdeen Road
3262,Campbells Bay School
3973,Birkenhead Wharf
4100,Awanui Street
4102,Maritime Terrace
4104,Rugby Road
3746,Mariposa Crescent
4030,Highbury Shops
4028,Waratah Street
4026,Recreation Drive
4024,Coroglen Avenue
4022,Glenfield Road/Eskdale Road
4020,Speedy Crescent
4018,Coronation Road
4016,Roberts Road
4014,Oruamo Domain
4012,Peach Road
4004,Mayfield Road
4002,Manuka Road
4000,Glenfield Road/Wairau Road
3596,Albany Junior High School
3594,Rosedale Road
3686,Kristin School
3575,Bass Road
3592,Summerfield Lane
4402,Albany Senior High School
4423,Albany Senior High School
3571,Summerfield Lane
4079,Bass Road
3577,Princeton Parade
3579,Kristin School
3581,Oak Manor Drive
3583,Albany Junior High School
3597,Upper Harbour Highway
3871,Glenfield Road/Wairau Road
3873,Hogans Road
3889,Coronation Road
3891,Speedy Crescent
3893,McDowell Crescent
3895,Coroglen Avenue
3897,Pupuke Road
3899,Waratah Street
3901,Highbury Shops
4263,Mariposa Crescent
4265,Le Roy Terrace
3977,Rugby Road
4091,Awanui Street
4320,AUT North Shore Gate 2
3931,AUT North Shore Gate 1
3933,Kitewao Street
4231,Akoranga Drive/Onewa Domain
3944,Evelyn Place
3942,Sunnybrae Normal School
3940,Sunnybrae Road/Holland Road
3817,Tye Road
4165,Sylvia Road
3843,Hillcrest Avenue
3841,Sylvia Road/Lynden Avenue
3837,Willow Park School
3839,Ocean View Road
3992,Alton Avenue
3903,Holdaway Avenue
3907,Lake Road
4064,Stop A Northcote
4038,Howard Road
4040,Deuxberry Avenue
4042,McBreen Avenue
3917,Heath Avenue
3919,47 Sylvan Avenue
3921,Onepoto Domain
3923,Onepoto Domain
4046,18 Sylvan Avenue
4044,Heath Avenue
3915,McBreen Avenue
3913,Deuxberry Avenue
3911,Howard Road
3909,College Road
4171,Pearn Crescent
3941,Stop D Northcote
4034,Lake Road
4032,Potter Avenue
3859,Pupuke Road
3861,Alton Avenue
3970,Ocean View Road
3972,Willow Park School
3974,Sylvia Road/Lynden Avenue
3976,Hillcrest Avenue
3730,Hillcrest Avenue/Holland Road
3946,Tye Road
3811,Sunnybrae Road/Holland Road
3813,Sunnybrae Normal School
3815,Evelyn Place
4256,Akoranga Drive/Onewa Domain
4056,Kitewao Street
4054,AUT North Shore Gate 1
4319,AUT North Shore Gate 2
3943,Exmouth Road
3945,Kororo Street
3947,Kawana Street
3961,Bruce Street
4008,Downing Street Reserve
4006,Chartwell Avenue
3723,Lingfield Street
3902,Chequers Avenue
3900,Wykeham Place
4183,Blenheim Street/Archers Road
3851,Nea Place
3823,Coronation Road/Beatrice Avenue
3849,Lynden Avenue/Mountbatten Avenue
3980,Mountbatten Avenue/Lynden Avenue
3829,Hume Drive/Mountbatten Avenue
3962,Hume Drive
3964,Betsland Crescent
3833,Gretel Place
3968,Monarch Park
3988,Pupuke Road/Tilden Avenue
3990,Lydia Avenue
4048,Cadness Street
4050,Tonar Street
4052,Akoranga Drive
3929,Akoranga Drive
3927,Tonar Street
3925,Cadness Street
3857,Lydia Avenue
3864,Pupuke Road/Tilden Avenue
3835,Moore Street/Tilden Avenue
3966,Gretel Place
3831,Betsland Crescent
3960,Monarch Avenue
3845,Hume Drive
3847,Mountbatten Avenue/Lynden Avenue
3982,Lynden Avenue/Mountbatten Avenue
3952,Coronation Road/Beatrice Avenue
3984,Nea Place
3898,Blenheim Street/Archers Road
3747,Wykeham Place
3749,Chequers Avenue
3735,Lingfield Street
3877,Chartwell Avenue
4159,Glenfield Pool and Leisure Centre
4098,Jean Sampson Reserve
4096,Duke Street
4094,Beach Road
4092,Bridgeway Cinema
4090,Queen Street/Stafford Road Shops
4088,Belle Vue Street
4072,Lake Road/Northcote Primary
4068,Kororo Street
4066,Exmouth Road
4062,Stop C Northcote
4060,Northcote Intermediate School
4058,Lindisfarne Reserve
3865,Northcote Road/Onewa Domain
4357,Taharoto Road
3996,Takapuna Normal Intermediate
3994,Northcote Road/Onewa Domain
3935,Lindisfarne Reserve
3937,Northcote Intermediate School
3963,Belle Vue Street
3965,Queen Street/Stafford Road Shops
3969,Beach Road
3971,Duke Street
4456,Mokoia Road
4126,Chelsea Kindergarten
4124,Chelsea Primary School
4122,Bragato Place
3997,Mick Stanley Memorial Reserve
3995,Harper Street
4237,Fitzpatrick Place
3993,55 Chelsea Drive
3672,Heaton Grove
4322,Mappin Place
4114,Blundell Place
4112,Calman Place
3983,Birkenhead Square
3949,Birkenhead Avenue
3951,Aorangi Place
3953,Park Avenue
3955,Onewa Road/Northcote College
3957,St Mary's Catholic Church
3959,Northcote Primary School
1315,Fanshawe Street/Victoria Park
7142,Customs Street West
7018,Stop C Queens Arcade
7013,Auckland High Court
1729,Princes Street
7016,Stop A Queens Arcade
7034,Bradnor Lane
4007,Stafford Park
4009,Stafford Road/Stafford Road Shops
4074,Northcote Primary School
4076,St Mary's Catholic Church
4078,Onewa Road/Northcote College
4080,Park Avenue
4082,Aorangi Place
4084,Birkenhead Avenue
4106,Birkenhead Square
4110,Willow Avenue
3985,Calman Place
3987,Blundell Place
3989,Makepiece Place
3991,Heaton Grove
4116,44 Chelsea View Drive
4118,Portsea Place
4120,Homewood Place
3999,Bragato Place
4001,Chelsea Primary School
4451,Chelsea Kindergarten
4449,Mokoia Road
4158,Beach Haven Wharf
4156,Rambler Crescent
4154,Cresta Avenue
4152,Rangatira Road
4160,Shepherds Park
4045,Maria Assumpta Catholic Church
4162,Lancaster Road
4204,Lauderdale Road
4393,McPhail Street
4391,Lauderdale Road/Eskdale Road
4218,Verbena Road
4389,91 Verbena Road
4381,Castleton Street
4307,41 Verbena Road
4339,Verran Road
4067,Kauri Road
4015,Balmain Road
4351,New World Birkenhead
4019,Roseberry Avenue
4017,Porritt Avenue
4210,Roseberry Avenue
4013,New World Birkenhead
4130,Balmain Road
4132,Kauri Road
4186,Verran Road
4188,46 Verbena Road
4190,Castleton Street
4192,154 Verbena Road
4073,Verbena Road
4208,Lauderdale Road/Eskdale Road
4444,McPhail Street
4075,Lauderdale Road
4049,Lancaster Road
4047,Maria Assumpta Catholic Church
4043,Shepherds Park
4039,Rangitira Road
4041,Rambler Crescent
4134,Verrans Corner
4136,Monte Cassino Place
4138,Island Bay Road
4140,Kia Ora Road
4142,Gemini Place
4144,Lysander Crescent
4146,Aeroview Drive
4148,Gilpin Place
4150,Beach Haven Shops
4051,Birkdale Bible Chapel
4053,Levesque Street Shops
4055,Birkdale Road/Eskdale Road
4057,Tiri Tiri Road
4059,Birkdale Primary School
4061,Gatman Street
4021,Verrans Corner
3876,Chivalry Road/Diana Drive
3874,Glenfield Intermediate School
3872,Chivalry Road/Bruce Road
3870,Chivalry Road/Bruce Road
3721,Chivalry Road/Bruce Road
3728,Chivalry Road/Bruce Road
3727,Chivalry Road/Diana Drive
3912,Kaipatiki Park
3914,Glenfield College
4037,Beach Haven Shops
4035,Gilpin Place
4033,Aeroview Drive
4031,Lysander Crescent
4029,Gemini Place
4027,Kia Ora Road
4025,Island Bay Road
4023,Monte Cassino Place
3751,Spinella Drive/James Street
3753,Fernwood Grove
3755,Laser Place
3757,Spinella Reserve
3759,Bayview Road
3904,Bayview Community Centre
4077,Lynn Reserve
3765,Hale Crescent
3767,Houston Place
3769,Manuka Road
3771,Anne McLean Drive
3773,Leigh Terrace
3775,Bayview Road
4331,Easton Park Parade
3777,Elliott Avenue
1003,Stop B Lower Albert
1006,Stop E Lower Albert
4086,Bruce Street
7174,Mahuru Street
4176,Gatman Street
4174,Stott Avenue
4172,Tiri Tiri Road
4170,Birkdale Road/Eskdale Road
4168,Levesque Street Shops
4166,Birkdale North School
4164,Birkdale Bible Chapel
4791,Waiwera Beach
4778,Waiwera Road/Hibiscus Coast Highway
4782,Hatfield Bay Reserve
4797,Hammond Avenue
4799,Hillcrest Road
4801,Arundel Reserve
4916,Puriri Bush Reserve
4511,Orewa Beach School
4819,Westhoe Road
4817,Centreway Road/Orewa Shops
4815,St Andrews Presbyterian Church
4831,Moana Avenue/Orewa Shops
4810,Alice Avenue
4813,Doment Crescent
4811,Weiti Road
4809,Orewa Baptist Church
4783,Hibiscus Coast Highway/Red Beach Road
4785,Pohutukawa Avenue
4787,Jelas Road
4455,Titan Place
4984,Stop D Hibiscus Coast
4835,Silverdale Rugby Club
4502,Silverdale Shops
4501,Silverdale Centre
4540,Millwater Parkway/Hibiscus Coast Highway
4912,Totara Views Drive
4839,Jelas Road
4820,Pohutukawa Avenue
4818,Hibiscus Coast Highway/Red Beach Road
4807,Te Ara Tahuna Estuary Walkway
4796,Orewa Baptist Church
4798,Weiti Road
4802,Doment Crescent
4806,Centreway Road/Orewa Shops
4808,Westhoe Road
4504,Orewa Beach School
4523,Puriri Bush Reserve
4788,Arundel Reserve
4786,Hillcrest Road
4784,Hammond Avenue
4793,Waiwera Road/Hibiscus Coast Highway
4776,36 Waiwera Road
4709,Wentworth Primary School
4539,Pinecrest Drive
4707,Island View Drive
4705,Clea View
4703,Havilah View
4701,Shakespear Road/Whangaparaoa Road
4607,Motuketekete Avenue
4609,Whangaparaoa Golf Club
4611,Fishermans Rock Reserve
4613,1261 Whangaparaoa Road
4615,Siesta Terrace
4581,Peter Snell Youth Village
4617,Gulf Harbour Drive Roundabout
4619,Roberts Road
4621,Hardley Avenue
4623,Crown Road
4625,Tindalls Bay Road
4627,Manly Fire Station
4629,Whangaparaoa Road/Manly Shops
4631,Brixton Road
4633,Zealandia Road
4635,Sundown Avenue
4637,Rakino Avenue
4639,Whangaparaoa Road/Ladies Mile
4641,Coast Plaza
4734,Delshaw Avenue
4736,Layton Road
4738,Shuttleworth Place
4740,Bonita Avenue
4749,Stanmore Bay Leisure Centre
4751,Kauri Road
4753,Langton Road
4755,Jean Place
4757,Waiora Road
4759,Brightside Road/Whangaparaoa Road
4653,489 Whangaparaoa Road
4657,Ti Tree Lane
4659,Blue Heron Rise
4661,Shadon Place
4663,Whangaparaoa Road/Vipond Road
4665,261 Whangaparaoa Road
4667,Matheson Road
4669,Whangaparaoa Road/Red Beach Road
4671,Tawhana Crescent
4673,John Dee Crescent
4675,Panorama Court
4983,Stop C Hibiscus Coast
4674,Tawhana Crescent
4672,Hibiscus Coast Health Care
4670,Whangaparaoa Road/Red Beach Road
4668,Whangaparaoa Road/Marellen Drive
4666,Glenelg Road
4664,Melia Road
4662,378 Whangaparaoa Road
4660,Dobell Road
4658,Dobell Road
4656,D'Oyly Drive
4752,Brightside Road/Whangaparaoa Road
4750,Waiora Road
4748,Jean Place
4746,Langton Road
4744,Kauri Road
4742,Stanmore Bay Leisure Centre
4747,Brightside Road
4745,Bonita Avenue
4743,Shuttleworth Place
4741,Layton Road
4739,St Stephens Anglican Church
4644,Coast Plaza
4642,Whangaparaoa Road/Ladies Mile
4640,812 Whangaparaoa Road
4638,Sundown Avenue
4636,Zealandia Road
4634,Brixton Road
4632,Whangaparaoa Road/Manly Shops
4630,Manly Fire Station
4628,Tindalls Bay Road
4626,Crown Road
4624,Hardley Avenue
4622,Roberts Road
4620,Gulf Harbour Drive
4618,Gulf Harbour Drive
4616,Peter Snell Youth Village
4614,Siesta Terrace
4612,1270 Whangaparaoa Road
4610,Fishermans Rock Reserve
4608,Whangaparaoa Golf Club
4606,Motuketekete Avenue
4698,Shakespear Road/Whangaparaoa Road
4700,Havilah View
4702,Clansman Terrace
4704,Island View Drive
4526,Pinecrest Drive
4710,Wentworth Primary School
4706,Wentworth College
4712,Binnacle Rise
4714,Kensington Terrace
4730,Beach Road/Manly Shops
4520,Beach Road/Laurence Street
4716,Cross Street
4718,Manly Park
4721,Manly Park Avenue/Laurence Street
4723,The Circle
4724,Kawau Island Avenue/Ladies Mile
4727,Whangaparaoa School
4731,Little Barrier Avenue
4643,Palmgreen Court
4645,Red Hibiscus Road
4647,Matai Road
4649,Penton Road
4758,Langton Road/Vipond Road
4767,Joydon Place
4769,Knott Road
4771,Lea Place
4773,Ellenbury Place
4775,Carento Way
4777,Brian Crescent
4779,Hibiscus Coast Community RSA
4781,Vipond Road/Whangaparaoa Road
4679,Marellen Drive/Whangaparaoa Road
4677,Chelverton Terrace
4680,Bay Street/Marellen Drive
4682,Marie Avenue
4684,Bay Street/Bay Vista Drive
4687,Lucy Foster Lane
4689,Albert Hall Drive/Bay Vista Drive
4693,Red Beach School
4695,Red Beach Shopping Centre
4697,Albatross Road
4699,Fairway Road
4547,Millwater Parkway/Hibiscus Coast Highway
4566,Silverdale Centre
4696,Fairway Road
4694,Albatross Road
4692,Red Beach Shopping Centre
4691,Red Beach School
4690,Albert Hall Drive/Red Beach Road
4688,Albert Hall Drive/Bay Vista Drive
4686,Lucy Foster Lane
4685,Bay Street/Bay Vista Drive
4683,Marie Avenue
4681,Bay Street/Marellen Drive
4676,Chelverton Terrace
4678,Marellen Drive/Whangaparaoa Road
4774,Hibiscus Coast Community RSA
4772,Springtime Crescent
4770,Brian Crescent
4768,Carento Way
4766,Cooper Road
4764,Lea Place
4762,Knott Road
4760,Joydon Place
4765,Langton Road/Vipond Road
4654,New World Whangaparaoa
4652,Penton Road
4650,Matai Road
4648,Red Hibiscus Road
4646,Link Crescent
4732,Little Barrier Avenue
4726,Whangaparaoa School
4725,Kawau Island Avenue/Ladies Mile
4722,The Circle
4720,Manly Park Avenue/Laurence Street
4719,Manly Park
4717,Cross Street
4733,Beach Road/Laurence Street
4735,Beach Road/Manly Shops
4715,Kensington Terrace
4713,Regency Park Drive
4711,Wentworth College
4564,Victor Eaves Park
3688,Evelyn Page Retirement Village
4293,The Ritz
4295,Dorchester Place
4577,Kath Hopper Drive
4291,Maygrove Village
3634,Tauranga Place
4829,Judd Place
